word,start,end,prob,explicit,conflictual,profanity,drugs,sex,selfharm,spam,not-sensitive
stick,105.68,106.14,0.4922049641609192,0,0.02762414887547493,0.012747594155371189,0.0053299725987017155,0.0033003995195031166,0.00487675704061985,0.0033387739676982164,0.9291187524795532
to,106.14,106.38,0.8739383220672607,0,0.026044242084026337,0.012463045306503773,0.004606376402080059,0.0032207875046879053,0.004540336783975363,0.0040045930072665215,0.9432101249694824
producing,106.38,106.86,0.974212884902954,0,0.010145528241991997,0.009811975993216038,0.005991196259856224,0.004366638604551554,0.006671674083918333,0.004735987167805433,0.9592854976654053
calling,106.86,107.3,0.8564098477363586,0,0.006036688573658466,0.006098212208598852,0.008295335806906223,0.005847665015608072,0.009428047575056553,0.006039919797331095,0.9728363156318665
me,107.3,107.58,0.9968735575675964,0,0.005209644325077534,0.007141896523535252,0.009314024820923805,0.005493417847901583,0.008524240925908089,0.005814810283482075,0.9681037068367004
on,107.58,107.88,0.7289367318153381,0,0.007509877905249596,0.0067515987902879715,0.007071565371006727,0.005342154297977686,0.00854011531919241,0.005042043048888445,0.9748969674110413
a,107.88,108.06,0.6548893451690674,0,0.007011419627815485,0.005573941394686699,0.008443818427622318,0.00550063606351614,0.00902713555842638,0.005939898081123829,0.9783046245574951
book,108.06,108.28,0.7746437788009644,0,0.007071076426655054,0.005243062973022461,0.008530526421964169,0.005295129492878914,0.007263423874974251,0.007182789500802755,0.9763442277908325
you,108.28,108.66,0.4214741289615631,0,0.006698337849229574,0.004966409411281347,0.008148274384438992,0.005563241429626942,0.007875432260334492,0.0071852379478514194,0.9751759767532349
better,108.66,109.0,0.4112052321434021,0,0.005759039893746376,0.009716016240417957,0.007706021890044212,0.0060486258007586,0.0059390501119196415,0.006649510469287634,0.961685299873352
dig,109.0,109.4,0.5269296169281006,0,0.007235732860863209,0.010680554434657097,0.006825705990195274,0.005983684677630663,0.005491276737302542,0.006649659015238285,0.9637297987937927
easy,109.4,109.88,0.73789381980896,0,0.007717635482549667,0.010799157433211803,0.0064411167986691,0.0051117935217916965,0.006052849348634481,0.006299599073827267,0.9666699171066284
so,109.88,110.3,0.0228203013539314,0,0.005697024520486593,0.007091067265719175,0.006431514397263527,0.007193859200924635,0.006536607630550861,0.013755317777395248,0.9538974165916443
you,110.3,110.46,0.321970522403717,0,0.006433808710426092,0.0058356961235404015,0.009883005172014236,0.006046699825674295,0.007518195081502199,0.006033307872712612,0.9713525176048279
ask,110.46,110.66,0.1663618981838226,0,0.0073439632542431355,0.006920948158949614,0.007122146897017956,0.006284503731876612,0.007140127941966057,0.00570616964250803,0.971977174282074
some,110.66,110.82,0.1453821957111358,0,0.00958813726902008,0.010217932984232903,0.005912103224545717,0.006152516696602106,0.005343050695955753,0.00472306739538908,0.9633978009223938
women,110.82,111.04,0.9102387428283693,0,0.008310475386679173,0.0056187789887189865,0.0065368954092264175,0.007948710583150387,0.006313996389508247,0.006745833437889814,0.9685118794441223
it,111.04,111.42,0.3733143508434295,0,0.007555363234132528,0.025066768750548363,0.005940711125731468,0.006750860717147589,0.0036386616993695498,0.004569315817207098,0.928459882736206
quick,111.42,111.6,0.9457303285598756,0,0.007429188583046198,0.013915588147938251,0.004819863010197878,0.0110933193936944,0.004685955122113228,0.004330229014158249,0.940836489200592
you,111.6,111.88,0.5032681226730347,0,0.007360946387052536,0.013005063869059086,0.0065598576329648495,0.0055272881872951984,0.005503474734723568,0.004636015743017197,0.9608588218688965
got,111.88,112.08,0.9933214783668518,0,0.011265340261161327,0.0088999904692173,0.005442869383841753,0.005726287141442299,0.006285081151872873,0.004350644536316395,0.9646500945091248
jealous,112.08,112.38,0.6711047887802124,0,0.00927731767296791,0.00866116862744093,0.0061806002631783485,0.005640057846903801,0.006948459427803755,0.004712345078587532,0.9717320203781128
when,112.38,112.6,0.9399265050888062,0,0.00942153949290514,0.00808642152696848,0.005981614347547293,0.005344762001186609,0.009283841587603092,0.004224669653922319,0.9709166288375854
i,112.6,112.72,0.9686947464942932,0,0.008700471371412277,0.009262117557227612,0.0059306081384420395,0.004763532429933548,0.007614692207425833,0.004764617420732975,0.9699390530586243
got,112.72,112.88,0.9555549621582032,0,0.007679452188313007,0.008500160649418831,0.0076247951947152615,0.0049352822825312614,0.007667031604796648,0.004964692052453756,0.9726179242134094
my,112.88,113.06,0.7557593584060669,0,0.00794469565153122,0.009485090151429176,0.007494660094380379,0.004814898129552603,0.007228745147585869,0.005263491068035364,0.9693564176559448
own,113.06,113.26,0.959686040878296,0,0.0077553424052894115,0.009676425717771053,0.007193171419203281,0.004913545213639736,0.0067769428715109825,0.005744992755353451,0.9683140516281128
company,113.26,113.7,0.9634093046188354,0,0.0077329473569989204,0.006225255783647299,0.007301955483853817,0.005383329465985298,0.007827403955161572,0.007077235262840986,0.9765341281890869
but,113.7,114.18,0.6629551649093628,0,0.007607111241668463,0.007046652026474476,0.00774566363543272,0.00504662562161684,0.00761320861056447,0.00590821448713541,0.9760177135467529
im,114.18,114.44,0.9755510091781616,0,0.007696568965911865,0.005987123120576143,0.007635205518454313,0.005454637110233307,0.008269407786428928,0.00587494159117341,0.9778537154197693
a,114.44,114.56,0.9609002470970154,0,0.009436842054128647,0.007260385435074568,0.00565872760489583,0.005695968400686979,0.009708830155432224,0.004169989377260208,0.9696682691574097
man,114.56,114.74,0.991438627243042,0,0.009362500160932541,0.008279608562588692,0.005719620268791914,0.005137938540428877,0.008425971493124962,0.004729405976831913,0.9691380262374878
and,114.74,115.02,0.9464503526687622,0,0.00936655979603529,0.015248686075210571,0.005710364785045385,0.00478555541485548,0.005259823985397816,0.003928746096789837,0.9610893726348877
aint,115.02,115.2,0.8341235518455505,0,0.006593677680939436,0.026281647384166718,0.0074503677897155285,0.004231625702232122,0.005349889397621155,0.0031453559640794992,0.9415925145149231
nobody,115.2,115.5,0.998775064945221,0,0.00805861409753561,0.027230430394411087,0.006008602678775787,0.0033675243612378836,0.0074880048632621765,0.003175561549142003,0.9348881244659424
helping,115.5,115.78,0.8531671166419983,0,0.008146448992192745,0.03485415130853653,0.0060792542062699795,0.003273383481428027,0.005224968772381544,0.0038887301925569773,0.9136800765991211
me,115.78,116.16,0.999094009399414,0,0.008154012262821198,0.007525417488068342,0.006440012250095606,0.004376361146569252,0.009626689366996288,0.005343811120837927,0.9679726958274841
trying,116.16,116.62,0.8992064595222473,0,0.006209623068571091,0.0039171078242361546,0.008164191618561745,0.005198779981583357,0.011501029133796692,0.008353949524462223,0.9719675779342651
to,116.62,116.74,0.9984577894210817,0,0.007680949755012989,0.0060448916628956795,0.007088151760399342,0.005490909796208143,0.010769089683890343,0.004927934613078833,0.9768030643463135
sound,116.74,116.9,0.9882730841636658,0,0.00824726838618517,0.00639475928619504,0.006715958472341299,0.005471526645123959,0.009685353375971317,0.0044893245212733746,0.9751424193382263
like,116.9,117.14,0.9994020462036132,0,0.01003884058445692,0.006757072173058987,0.006744772661477327,0.004985528532415628,0.0071454537101089954,0.004363827873021364,0.9742418527603149
america,117.14,117.64,0.6595996618270874,0,0.01849205791950226,0.01035983208566904,0.004917061887681484,0.003984570503234863,0.005500088445842266,0.003936218563467264,0.9614124298095703
most,117.64,117.96,0.4590885937213897,0,0.019128240644931793,0.010596083477139473,0.00448901392519474,0.004035853780806065,0.005315002985298634,0.004586079623550177,0.9587357640266418
you,117.96,118.28,0.9756516218185424,0,0.009555052034556866,0.007290661800652742,0.005327933467924595,0.004576595965772867,0.00637845229357481,0.007704457268118858,0.9684088230133057
can,118.28,118.44,0.4711492955684662,0,0.008633204735815525,0.008583391085267067,0.006670343689620495,0.005037310998886824,0.007402296178042889,0.004714036360383034,0.9705005884170532
yell,118.44,118.64,0.7594483494758606,0,0.007751761935651302,0.007665914949029684,0.006478115916252136,0.005534731782972813,0.007230046205222607,0.005523195490241051,0.9710166454315186
all,118.64,118.92,0.4803265929222107,0,0.00901256687939167,0.010215305723249912,0.00627935491502285,0.005346160847693682,0.0062450929544866085,0.004591969307512045,0.9694536924362183
day,118.92,119.16,0.9920498728752136,0,0.008167176507413387,0.010009260848164558,0.006704726722091436,0.004822059068828821,0.006668940652161837,0.004633704200387001,0.9694711565971375
but,119.16,119.38,0.6951738595962524,0,0.007250645197927952,0.0073151052929461,0.0056927502155303955,0.007267634384334087,0.010064166970551014,0.005832653492689133,0.971552848815918
you,119.38,119.52,0.9787617921829224,0,0.0074785808101296425,0.008447650820016861,0.006349909119307995,0.005623888690024614,0.00890023447573185,0.0049193562008440495,0.9728987216949463
dont,119.52,119.8,0.8766110837459564,0,0.00858975574374199,0.009577629156410694,0.005822338629513979,0.004949838388711214,0.008643275126814842,0.0043249879963696,0.9689523577690125
come,119.8,120.04,0.6242371797561646,0,0.009325788356363773,0.009760105051100254,0.005392874125391245,0.005477497819811106,0.007407700642943382,0.004477495327591896,0.9687832593917847
close,120.04,120.64,0.5102648735046387,0,0.010525415651500225,0.009134441614151001,0.004479908384382725,0.005548230372369289,0.0076719350181519985,0.004903455264866352,0.9703444242477417
cuz,120.64,121.1,0.87625652551651,0,0.007453518453985453,0.009224502369761467,0.00609748438000679,0.0062751807272434235,0.008020471781492233,0.004984600935131311,0.9694869518280029
you,121.1,121.24,0.9940510392189026,0,0.00812695361673832,0.010243399068713188,0.006222761236131191,0.005433276295661926,0.007113735657185316,0.004716200288385153,0.9718421101570129
know,121.24,121.46,0.9952129125595092,0,0.00856325589120388,0.009580565616488457,0.005539058241993189,0.005323182325810194,0.009302491322159767,0.004252981394529343,0.9696329832077026
im,121.46,121.7,0.99792543053627,0,0.00774916959926486,0.008087480440735817,0.00629905890673399,0.005980648100376129,0.00937559176236391,0.00431772880256176,0.9758032560348511
the,121.7,121.82,0.9982048273086548,0,0.005879850126802921,0.007442589849233627,0.006030894350260496,0.005808030720800161,0.010487557388842106,0.0063094026409089565,0.9695920348167419
one,121.82,122.0,0.9996187686920166,0,0.00747978501021862,0.008063622750341892,0.006212654989212751,0.005006636492908001,0.011229980736970901,0.004819412715733051,0.9715894460678101
that,122.0,122.26,0.969729483127594,0,0.03735912963747978,0.9882042407989502,0.01400844007730484,0.21186332404613495,0.008145353756844997,0.007876796647906303,0.009727396070957184
fuck,122.26,122.44,0.2951802313327789,1,0.009961772710084915,0.9569321870803833,0.024523889645934105,0.00909759383648634,0.007223767694085836,0.0045706783421337605,0.04019809141755104
it,122.44,122.66,0.5944938659667969,0,0.020268244668841362,0.9879014492034912,0.021174009889364243,0.05687659978866577,0.010023582726716995,0.009174996055662632,0.011358414776623249
on,122.66,122.86,0.326352596282959,0,0.013137043453752995,0.9684908986091614,0.024127069860696793,0.008175481110811234,0.009319310076534748,0.006251814309507608,0.02591049112379551
100,122.86,123.2,0.3365802764892578,0,0.005282368510961533,0.006923415698111057,0.010501991957426071,0.005088645499199629,0.007928241044282913,0.005903849843889475,0.9723886251449585
miles,123.2,123.74,0.9819840788841248,0,0.005853886250406504,0.005932277999818325,0.009644022211432457,0.004842336289584637,0.009260979481041431,0.005598543211817741,0.9750447273254395
but,123.74,123.92,0.5013094544410706,0,0.006968875415623188,0.007260766811668873,0.006531041581183672,0.00532506825402379,0.0080682672560215,0.006513806991279125,0.9717274308204651
you,123.92,124.04,0.3362561464309692,0,0.00828818790614605,0.007186122704297304,0.006171884015202522,0.005101294256746769,0.008706880733370781,0.005795930977910757,0.9749505519866943
still,124.04,124.3,0.9511143565177916,0,0.007145616691559553,0.009203346446156502,0.007035682909190655,0.005032590590417385,0.008735914714634418,0.004724679049104452,0.9711697697639465
got,124.3,124.5,0.9965871572494508,0,0.006754755973815918,0.010139727033674717,0.007056012749671936,0.004749794024974108,0.007000476121902466,0.005783801432698965,0.9677543640136719
one,124.5,124.72,0.9727489948272704,0,0.004945294000208378,0.007764472626149654,0.010455470532178879,0.005688778590410948,0.007428857497870922,0.0056891730055212975,0.9675085544586182
to,124.72,124.9,0.8959320187568665,0,0.0051069725304841995,0.0071963900700211525,0.012208931148052216,0.004928835202008486,0.007814778946340084,0.005229568108916283,0.9700362682342529
go,124.9,125.32,0.9995310306549072,0,0.00572593417018652,0.0057139284908771515,0.008771676570177078,0.005961082875728607,0.007475866004824638,0.00725514953956008,0.9729081988334656
with,125.32,125.66,0.8535448312759399,0,0.006997433956712484,0.006729742977768183,0.008680888451635838,0.005882423836737871,0.007394350133836269,0.0056323157623410225,0.9796789884567261
the,125.66,125.82,0.9656206369400024,0,0.007286076433956623,0.008549676276743412,0.007380309049040079,0.004422529134899378,0.009753543883562088,0.004360145889222622,0.9676833748817444
l,125.82,126.0,0.4068171679973602,0,0.007982653565704823,0.007118644658476114,0.007381688803434372,0.005386641714721918,0.007712918799370527,0.004868239630013704,0.9760432839393616
e,126.0,126.28,0.1164544895291328,0,0.008437939919531345,0.0069152540527284145,0.006916563026607037,0.005355766974389553,0.00847602542489767,0.0046168966218829155,0.9752267599105835
is,126.28,126.7,0.1870604306459427,0,0.00814840942621231,0.007095699198544025,0.007323301862925291,0.004998263902962208,0.008150422014296055,0.004979575518518686,0.9745960235595703
ch,126.7,127.08,0.3961556553840637,0,0.0072950213216245174,0.006427058484405279,0.007638493552803993,0.005073887761682272,0.009056339040398598,0.005954282823950052,0.9731950163841248
mo,127.08,127.6,0.6522151827812195,0,0.007135296706110239,0.005740799941122532,0.007594252470880747,0.005784437991678715,0.00804137997329235,0.006803389638662338,0.9728647470474243
being,127.6,128.02,0.6164225935935974,0,0.0071369074285030365,0.008593493141233921,0.006486750673502684,0.00524043757468462,0.007833224721252918,0.00584826385602355,0.9745415449142456
off,128.02,128.28,0.2654888033866882,0,0.0060598766431212425,0.007404096890240908,0.008523230440914631,0.005529993679374456,0.007958365604281425,0.0057997675612568855,0.9760091304779053
the,128.28,128.42,0.9302065968513488,0,0.005811377428472042,0.00958307646214962,0.010465520434081554,0.004740272648632526,0.007214260287582874,0.00461514201015234,0.9695850014686584
scrape,128.42,128.7,0.1673695147037506,0,0.005854859948158264,0.013951596803963184,0.011958382092416286,0.004248141776770353,0.005948192439973354,0.0049915374256670475,0.9562013149261475
to,128.7,128.92,0.694511890411377,0,0.008195018395781517,0.007675656583160162,0.006649980321526527,0.005678172223269939,0.00860549695789814,0.004876527935266495,0.9749148488044739
see,128.92,129.14,0.4970446825027466,0,0.00599626125767827,0.005655745044350624,0.007632780354470015,0.006736102048307657,0.00806067232042551,0.0074197715148329735,0.9732445478439331
three,129.14,129.5,0.0681909322738647,0,0.005519728176295757,0.006630387622863054,0.012043873779475689,0.004932851996272802,0.009349453262984753,0.004786248784512281,0.9679457545280457
teeth,129.5,129.74,0.4199415445327759,0,0.006966917775571346,0.008429096080362797,0.008448685519397259,0.00483606057241559,0.007946199737489223,0.004644294269382954,0.9674627184867859
cuz,130.24,130.48,0.6586624383926392,0,0.006791478954255581,0.007341207470744848,0.007899768650531769,0.00533556193113327,0.008975129574537277,0.005260934587568045,0.9673550724983215
you,130.48,130.62,0.9524233937263488,0,0.008211176842451096,0.00893539097160101,0.007701351772993803,0.005504636559635401,0.00832902081310749,0.00391206331551075,0.9609199166297913
get,130.62,130.76,0.769953191280365,0,0.10908512771129608,0.981853187084198,0.015431107953190804,0.8352268934249878,0.011843406595289707,0.009696298278868198,0.00754585163667798
fucked,130.76,131.12,0.7970776557922363,1,0.0566769577562809,0.9908746480941772,0.012514401227235794,0.13003909587860107,0.008075111545622349,0.008159679360687733,0.008058842271566391
at,131.12,131.32,0.2913158535957336,0,0.06842391192913055,0.9818704128265381,0.013671892695128918,0.7342849373817444,0.010789441876113415,0.008966311812400818,0.007813788950443268
your,131.32,131.44,0.97259920835495,0,0.06920253485441208,0.991154670715332,0.011556139215826988,0.0960204154253006,0.007569309789687395,0.0071398173458874226,0.0081351138651371
green,131.44,131.68,0.6193777918815613,0,0.007449130993336439,0.006112937815487385,0.008538959547877312,0.005070316605269909,0.00651555135846138,0.007515601348131895,0.97552490234375
bar,131.68,131.92,0.6532907485961914,0,0.008219064213335514,0.005972619634121656,0.007742649409919977,0.004919500555843115,0.005995761603116989,0.008668356575071812,0.9734430909156799
white,131.92,132.24,0.9627218842506408,0,0.009429258294403553,0.008251544088125229,0.007219057995826006,0.00483510410413146,0.005170769058167934,0.006735782139003277,0.9664881825447083
boy,132.24,132.72,0.6682363152503967,0,0.010278702713549137,0.008489135652780533,0.008131359703838825,0.005182482767850161,0.004921408370137215,0.006588819902390242,0.9640074968338013
with,132.72,133.36,0.7229952812194824,0,0.012021828442811966,0.008540122769773006,0.006061508320271969,0.005036443471908569,0.0059493230655789375,0.005322552751749754,0.9724209904670715
no,133.36,133.62,0.9931671023368835,0,0.00940372422337532,0.007787744048982859,0.005780936684459448,0.005593642592430115,0.006256849505007267,0.006132855545729399,0.9754741191864014
pastel,133.62,134.28,0.2177780270576477,0,0.008842293173074722,0.00720437616109848,0.006501041818410158,0.005620638839900494,0.0063195666298270226,0.006430125329643488,0.9765672087669373
we,140.0,140.56,0.0043627331033349,0,0.007575377356261015,0.005895434878766537,0.0072347368113696575,0.005827869288623333,0.007264012470841408,0.00681689428165555,0.9796602129936218
the,147.26,147.82,0.0120150744915008,0,0.007112550549209118,0.005041241180151701,0.007315804250538349,0.006124107167124748,0.007539431098848581,0.008962313644587994,0.9788503050804138
bigger,147.82,148.1,0.6100201606750488,0,0.007913353852927685,0.007183020934462547,0.006865006405860186,0.005688142497092485,0.007503845728933811,0.0055248248390853405,0.9745393991470337
the,148.1,148.32,0.8511292338371277,0,0.008424835279583931,0.009690375998616219,0.006917789112776518,0.005219761747866869,0.006777572445571423,0.004530296195298433,0.9690607786178589
cap,148.32,148.7,0.5934869647026062,0,0.00821747723966837,0.007524911779910326,0.007769985124468803,0.0050358218140900135,0.0068463836796581745,0.0052422573789954185,0.9705497622489929
the,148.7,149.06,0.9580689072608948,0,0.007922380231320858,0.010214225389063358,0.007214369717985392,0.005292892921715975,0.006284556817263365,0.004360033664852381,0.9661074876785278
bigger,149.06,149.28,0.9724875688552856,0,0.007789076771587133,0.008363169617950916,0.006736328359693289,0.005281426943838596,0.005792198237031698,0.006591161247342825,0.9644138813018799
the,149.28,149.54,0.9250354170799256,0,0.010116959922015667,0.00750300707295537,0.005897078663110733,0.005581867415457964,0.007259377744048834,0.004615960642695427,0.9759678840637207
villain,149.54,149.9,0.2383771985769271,0,0.007002010941505432,0.006309088785201311,0.006456628441810608,0.005987366195768118,0.006955375894904137,0.007513994351029396,0.973021924495697
who,149.9,150.44,0.822429895401001,0,0.007949838414788246,0.007080989424139261,0.006583481561392546,0.005411779507994652,0.007897022180259228,0.0054990812204778194,0.9768626689910889
gets,150.44,150.6,0.7536088228225708,0,0.006831566337496042,0.007263926323503256,0.006347667891532183,0.005445071961730719,0.007598639465868473,0.006117371842265129,0.972216784954071
a,150.6,150.76,0.8476397395133972,0,0.05582747608423233,0.991523265838623,0.013934223912656307,0.045463379472494125,0.008770362474024296,0.008083240129053593,0.008284833282232285
fuck,150.76,150.92,0.902493178844452,1,0.02562897279858589,0.9849544763565063,0.016352826729416847,0.009865973144769669,0.008175658993422985,0.006222306285053492,0.01723194494843483
about,150.92,151.2,0.9395702481269836,0,0.032693538814783096,0.9867532253265381,0.020300569012761116,0.00943485926836729,0.008445926941931248,0.006849068682640791,0.014914979226887226
a,151.2,151.4,0.4251769781112671,0,0.12529996037483215,0.9908457398414612,0.014986811205744743,0.010939090512692928,0.007121128961443901,0.006409396883100271,0.01079229824244976
punk,151.4,151.6,0.9131031036376952,0,0.028598764911293983,0.9676980972290039,0.016043933108448982,0.006751378066837788,0.004868239630013704,0.004124804865568876,0.03038342483341694
ass,151.6,151.9,0.7567470669746399,1,0.017525536939501762,0.8396427631378174,0.010102301836013794,0.003921752329915762,0.003284699749201536,0.0025259966496378183,0.1386498063802719
villain,151.9,152.34,0.967296838760376,0,0.03409292921423912,0.7795255184173584,0.006650181021541357,0.003775977063924074,0.0031874505802989006,0.002582558197900653,0.14903795719146729
youre,152.34,152.8,0.5127811580896378,0,0.01590837724506855,0.4941065013408661,0.004473781678825617,0.004584142472594976,0.003884541103616357,0.0021456931717693806,0.441873699426651
getting,152.8,152.92,0.9791048169136048,0,0.14333906769752502,0.99289870262146,0.009952804073691368,0.29122573137283325,0.010117605328559875,0.011558988131582737,0.006584229879081249
fuck,152.92,153.22,0.3341656625270843,1,0.027323996648192406,0.9886256456375122,0.01807420514523983,0.014427144080400467,0.01072202529758215,0.007173482328653336,0.013422747142612934
real,153.22,153.54,0.9914063215255736,0,0.0408700592815876,0.9841307997703552,0.013027618639171124,0.4501638114452362,0.009337293915450573,0.00856570154428482,0.008453932590782642
quick,153.54,153.86,0.996618628501892,0,0.04653584957122803,0.9845021367073059,0.01678137481212616,0.4869089722633362,0.012239458970725536,0.008230620063841343,0.007947608828544617
and,153.86,154.18,0.6905266046524048,0,0.005980202462524176,0.007498548366129398,0.01006137952208519,0.004903288558125496,0.005516351200640202,0.006565726362168789,0.9661507606506348
easy,154.18,154.56,0.9485248923301696,0,0.1007508933544159,0.9616899490356445,0.01920771785080433,0.9638242721557617,0.01890586130321026,0.0192395206540823,0.00703666266053915
dick,154.56,154.98,0.8127315640449524,1,0.08826061338186264,0.9374420046806335,0.015295656397938728,0.9532488584518433,0.014707515947520733,0.010469017550349236,0.009412109851837158
its,154.98,155.34,0.8616386950016022,0,0.09768557548522949,0.9615520238876343,0.014108332805335522,0.9126898050308228,0.013789694756269455,0.009278826415538788,0.008553784340620041
not,155.34,155.46,0.8425731658935547,0,0.10660135000944138,0.958433210849762,0.009882538579404354,0.7810835838317871,0.009244582615792751,0.005206873174756765,0.008900174871087074
like,155.46,155.8,0.9277979135513306,0,0.009502052329480648,0.009488334879279137,0.005679631605744362,0.005190894939005375,0.007487683091312647,0.0044973548501729965,0.9737377762794495
mc,155.8,156.18,0.8489757776260376,0,0.009674733504652977,0.009707742370665073,0.006926622707396746,0.005569488741457462,0.007021297235041857,0.004111420828849077,0.9720318913459778
where,156.18,156.54,0.2760562598705292,0,0.024311067536473274,0.9759404063224792,0.01719881221652031,0.006433464586734772,0.006955922115594149,0.006511021871119738,0.02672726660966873
shit,156.54,156.98,0.9782270193099976,1,0.01561942882835865,0.9555061459541321,0.014719786122441292,0.005176296457648277,0.006174291484057903,0.00533397076651454,0.04504477232694626
trying,156.98,157.42,0.8834601640701294,0,0.011904147453606129,0.9513235092163086,0.020179346203804016,0.006200145930051804,0.007038545794785023,0.005961192771792412,0.044337064027786255
to,157.42,157.58,0.999496579170227,0,0.011983536183834076,0.9659206867218018,0.022312164306640625,0.007839100435376167,0.007338531315326691,0.005663843359798193,0.03358614072203636
tell,157.58,157.76,0.9992977380752563,0,0.007084011100232601,0.006882573943585157,0.006042021326720715,0.006759203504770994,0.011455646716058254,0.004536962602287531,0.9735010862350464
you,157.76,157.96,0.9983997941017152,0,0.006507511716336012,0.006499323062598705,0.007683317176997662,0.006583584472537041,0.009129690937697887,0.005568100139498711,0.977381706237793
a,157.96,158.14,0.913230836391449,0,0.006901925895363092,0.007358998991549015,0.006444590166211128,0.005643556825816631,0.008162862621247768,0.006011566147208214,0.9766595363616943
year,158.14,158.28,0.9805877804756165,0,0.00754065765067935,0.008609297685325146,0.0060213180258870125,0.00546665582805872,0.007725468836724758,0.005339828319847584,0.9766258001327515
ago,158.28,158.66,0.9974079728126526,0,0.007414213847368956,0.007707231678068638,0.006994499824941158,0.005382236558943987,0.00790791679173708,0.0051483227871358395,0.9786043167114258
but,158.66,159.0,0.6240314841270447,0,0.0084900027140975,0.007389941718429327,0.006238190457224846,0.005315890070050955,0.006918136030435562,0.006614198442548513,0.9765710830688477
willie,159.0,159.2,0.6914768218994141,0,0.008076446130871773,0.007423532661050558,0.006270496640354395,0.005422284360975027,0.00637517124414444,0.007106090895831585,0.9729443192481995
d,159.2,159.46,0.6661143898963928,0,0.009551826864480972,0.00844267662614584,0.0069948602467775345,0.005191825795918703,0.006840883754193783,0.005247407127171755,0.967599093914032
told,159.46,159.72,0.8362577557563782,0,0.00845522340387106,0.007346268277615309,0.00708693265914917,0.004673981107771397,0.006461533717811108,0.006633887067437172,0.9733186364173889
me,159.72,159.94,0.9976067543029784,0,0.005709647201001644,0.005601206794381142,0.008451487869024277,0.005794450640678406,0.010168765671551228,0.005432794336229563,0.9690616726875305
to,159.94,160.1,0.9303146600723268,0,0.006553107872605324,0.006655084900557995,0.007268404122442007,0.00545815983787179,0.010021368972957134,0.005239221733063459,0.975115180015564
let,160.1,160.24,0.97905033826828,0,0.005316402297466993,0.005346084479242563,0.00913346279412508,0.005759430583566427,0.012646257877349854,0.005801181308925152,0.9679344892501831
a,160.24,160.4,0.8078026175498962,0,0.006753118708729744,0.006693319883197546,0.009121180512011051,0.005178089253604412,0.007607535924762487,0.005358457565307617,0.9752755165100098
hokey,160.4,160.74,0.4540561685959498,0,0.006821731571108103,0.008311482146382332,0.011173857375979424,0.004372240975499153,0.006100337021052837,0.005170413758605719,0.9693810939788818
a,160.74,160.86,0.400229662656784,0,0.08215127140283585,0.9326804280281067,0.009118074551224709,0.003101792884990573,0.0036226643715053797,0.002792714862152934,0.05382411926984787
hole,160.86,161.08,0.2177008092403412,0,0.0179563257843256,0.8626760840415955,0.012415344826877117,0.003312652464956045,0.003790148301050067,0.0024402195122092962,0.14116741716861725
so,161.08,161.44,0.7078785300254822,0,0.02595287747681141,0.8376166224479675,0.006767000537365675,0.15450431406497955,0.004123093094676733,0.00213095941580832,0.03433677554130554
i,161.44,161.8,0.9975288510322572,0,0.006898037623614073,0.034612417221069336,0.0060454560443758965,0.01672017201781273,0.006839604116976261,0.0017102316487580538,0.8066216111183167
couldnt,161.8,162.12,0.9721400737762452,0,0.0067677730694413185,0.009024060331285,0.0064019407145679,0.005961249582469463,0.011700915172696114,0.0037840460427105427,0.9619290232658386
stop,162.12,162.32,0.9985847473144532,0,0.00883140042424202,0.01017534825950861,0.005063951015472412,0.005553386639803648,0.00920269824564457,0.004128273110836744,0.9643480181694031
you,162.32,162.5,0.9250198006629944,0,0.007822181098163128,0.009444484487175941,0.005557430442422628,0.006090650800615549,0.007753676734864712,0.004656429402530193,0.9663622379302979
from,162.5,162.66,0.9855704307556152,0,0.007259848993271589,0.006176041439175606,0.007566656451672316,0.005021998193114996,0.010417213663458824,0.005039347801357508,0.9675542116165161
getting,162.66,162.98,0.9669795036315918,0,0.00754834059625864,0.007361375726759434,0.00678129680454731,0.005428642500191927,0.007411982398480177,0.006153397262096405,0.9722415208816528
get,162.98,163.3,0.1726997047662735,0,0.007294382434338331,0.0072237104177474976,0.006786485202610493,0.004864667076617479,0.0073268902488052845,0.007392492610961199,0.9711950421333313
now,163.3,163.98,0.5629104375839233,0,0.005971996113657951,0.008000870235264301,0.007138117682188749,0.005622341763228178,0.007313250098377466,0.007375650107860565,0.9634696841239929
lets,163.98,164.32,0.9382189512252808,0,0.007357897702604532,0.008629120886325836,0.006047897972166538,0.005303076934069395,0.006202726159244776,0.008405696600675583,0.966120719909668
play,164.32,164.54,0.9987096786499025,0,0.00833894032984972,0.008745371364057064,0.005724015180021524,0.00552028976380825,0.006799672730267048,0.005889337509870529,0.9706830382347107
big,164.54,164.84,0.6838281750679016,0,0.007540678605437279,0.008360718376934528,0.0055002495646476746,0.005364382639527321,0.0060950396582484245,0.007425644900649786,0.9628146290779114
bank,164.84,165.12,0.7243368029594421,0,0.007570940535515547,0.010588034056127071,0.005519912112504244,0.0050623128190636635,0.005452214274555445,0.008694135583937168,0.9584852457046509
take,165.12,165.4,0.6981266140937805,0,0.007591909728944302,0.006368828006088734,0.007069968618452549,0.004808458965271711,0.005942091811448336,0.007737775333225727,0.97364342212677
