DALI_ID,NAME,YOUTUBE,WORKING
b9696b1aad60461e94f020133ccdde84,Wiz_Khalifa-See_You_Again,RgKAFK5djSk,True
d2e6c0ba13914387aaebf492148a0ed3,Nelly_Furtado-All_Good_Things_(Come_To_An_End),jdI6bcTte2Q,True
67335d430b974b518e2d1da831fb3713,Bad_Religion-Change_Of_Ideas,f7Fb8AIWw8I,True
22a370b3b8e34c0d8bd40c1759a5deff,Demi_Lovato-Remember_December,4BDTTzZQYLM,True
63543c65e84041dcbb5a9e1eb900d236,Olivia_Newton_John-Hopelessly_Devoted_To_You,dZAIMyUmkpY,True
3bb6f5bfc26240e89925a696653e4905,Willie_Nelson-Pancho_And_Lefty,AbZ3VdYb90o,True
806b1e03d68a4c40ac75d5aa42a67b3d,Anggun-Être_Une_Femme,sSZ43_D_XPE,True
12d1799e8d8048f39461d2d797f546be,Avenged_Sevenfold-Sidewinder,mjASqtcQrUU,True
0750ef44b1ea4ebc9f44c4b53cd6208e,Black_Sabbath-Iron_Man,Uctu1e353os,True
0db0d6a64e774260b7ddbb0241fcbe38,Thompson_Twins-Doctor!_Doctor!,APyl6Cnbfzw,True
1bc506a1f19f4286ac500a3370a25231,Oomph!-Das_Letzte_Streichholz,M02yQ9PFs-I,True
c1285fad652046e5addb9e5af1c579b5,Cher-Strong_Enough,_eij6Vs7FGo,True
a445349ffb8e4f03a36db832e4bb4344,Dave_Matthews_Band-The_Best_Of_What's_Around,ZU4jCSkVJ_A,True
74ba3bdc8c2f422a9e986a0522b0e6c5,Evermore-It's_Too_Late,I7yqSGlGRyA,True
94a81628410146b2955e40a00c596561,Serge_Lama-Les_P'Tites_Femmes_De_Pigalle,llmkDyWc3NU,True
27fd1291d52b4b81833f5cf098d75dc1,The_Hollies-Stop!_Stop!_Stop!,to2cze58R5E,True
5f634adeb0274ffab156683d092c43ab,Johnny_Logan-Hold_Me_Now,Hi0xyltOwc0,True
600aec162cb24c0d8312dd09987b2166,Montgomery_Gentry-My_Town,UmO1lf5X_y0,True
663fa82ca29a4149ae0d4e0723560fbd,A_Day_To_Remember-Sticks_&_Bricks,aZPaOVD2HEI,True
d7b44a684a74433f94c64221b6ca27ca,Lovex-Wounds,cYPCN4EUp2g,True
c9763aec17394db4ba44d8b767604933,Dixie_Chicks-Not_Ready_To_Make_Nice,pojL_35QlSI,True
85c14ee2632341eea90d886d03ddbfcd,Bots-Zeven_Dagen_Lang,le6uFnLwqYU,True
fbda8aaad9f94267ad861d6af96b05e8,Chenoa-El_Alma_En_Pie,aKHF7uDVdLg,False
2c07f5520a214b8bac5833909cde5a14,Brodka-Ten,EGa7CMTtLbY,True
c2b379b3ac804af68de53a2986f58c7c,Jimmy_Eat_World-Futures,x8r85_JUnA4,True
b430f9cc6c8242559d0a0d7401dd7b25,Bad_Company-Feel_Like_Makin'_Love,tjJU_wQPpKk,True
93f2e56809a547739929d0477e50072f,Henry_Valentino_&_Uschi-Im_Wagen_Vor_Mir,dIXnzdzEwLw,True
449c130ffc484c90ab59c69ab7e0a451,Danyel_Gérard-Butterfly,eYC1-upygDE,True
aeb63750864848e2a9ff11672a613b7a,Kent-Vinternoll2,2IoKYLqGaPc,True
78f84267aef840e78a78fee4c8f2b902,Faith_Hill-Red_Umbrella,64amQf2oG8w,True
e5e54273933e4b6f8278bf649a945d50,R.E.M.-Superman,IkM1pTmlhYI,True
0effeb647c8b4b348e0b0e0274642f26,Volbeat-Being_1,IsIFOEX9vwU,True
86242040b16d4028a8f6400cbef830b3,Bon_Jovi-Everyday,QcEpyl3GeHA,True
83f1acddbd0441128708627f2ff6c682,Sarah_Connor-Skin_On_Skin,jNxpMba9Ois,True
5238e114504e4d228fcd990c29a2d2b8,Anna_Maria_Zimmermann-Wer_Ist_Dieser_DJ,1uhDcmlFfbo,True
79ba1693ac974b6a9613987744f20beb,De_Phazz-Astrud_Astronette,SQWWx1bRxsQ,True
4c5b31688dec46418605f26333d457e5,Yael_Naim-New_Soul,6OmbjjWVhko,True
b0c1c41a5a024f47ae1eca7a8b5ca59b,Within_Temptation-Towards_The_End,6CifWMPomEg,True
56c3a8cb11f54e9f899e81968c53fb81,Crash_Test_Dummies-God_Shuffled_His_Feet,nbW3lElQYks,True
caf8529096844e5d9849030c6c231a25,Katja_Ebstein-Theater,hcciShtQU9Q,False
373c1442148a418e932eeec27388979e,Brenda_K._Starr-I_Still_Believe,CI8gsPnCISY,True
c0d0f3a5b6c04d848d7ecbde6fa596c1,Brentalfloss-Contra_With_Lyrics,76ley2v2s9w,True
083ac35a740c445c8a7d875cad704bb7,J.B.O.-Bums_Bums_Bums_Bums,GGP4efhZodM,True
0324ec20a20446b28a4c0b18c15eb7fd,Lionel_Richie-All_Night_Long_(All_Night),OyQVjGdJ60g,True
3d56004ba85e400082e4fbc38e90007a,Demi_Lovato-What_To_Do,zqr6QAmq-38,True
1aaf566643814724b40b4c2baf02c23f,Lara_Fabian-Je_T'Aime,N0aBnT3DweQ,True
b91691b10a704dae8132a33c19af4c4e,Michael_Jackson-Liberian_Girl,70VrvkfjJjg,True
b1f3d3b6f4864cd3b1012c41b5401a45,The_Platters-Sixteen_Tons,keXcDRT7jb4,True
b831a0f6553948fc8b1ea21abef43d6b,Busted-Year_3000,Tu7HoGZaspo,True
6aa4adfb88d14432b917d9f72d1bbd21,Bløf-Liefs_Uit_Londen,aM5JU0juOSs,True
70a18bd62ec04ca9be631581e6dde101,Acda_En_De_Munnik-Niet_Of_Nooit_Geweest,rdHUSSXFeJU,True
e7ce239c923545f7ab02d1897d8fc468,Metallica-Of_Wolf_And_Man,CEDKcEPDQO4,True
635a5b4847ee4644a1a77f61a1e7ce11,Eros_Ramazzotti-Adesso_Tu,0fFzXPMFzL8,True
914364a91df34c9192cb502d0dad49f1,A_ha-You_Are_The_One,Wut994fxYA8,True
25226281874b4640aa2557e1ce74a8b1,Mutabor-Saufen,l364oFRaCuU,True
47618880558f4f4c8538275463da9235,Eros_Ramazzotti-Otra_Como_Tú,sMXcrv4bOi4,True
10d8ed11d56248e09e2469123c0685b1,Christian_Walz-Wonderchild,QTlKYyXhpNM,True
9942d02f1525441a8114f1d28ffb3d30,Sugarland-Stay,XaQJwo-IJkQ,True
16e2cb597a4749e9b253e3df1b99815a,Fall_Out_Boy-America's_Suitehearts,RKzINfNPsmk,True
23aaf9707c2e43a1a46e70eeed3d09db,Nine_Inch_Nails-The_Collector,BTIWzR2pifc,True
c91b415f5a8143e0b2dc662655efbc33,Jacques_Dutronc-Les_Cactus,s_EUTmrjX54,True
e23ef50ac5ea445d915c5e5e34a41452,Linkin_Park-Blackbirds,q_Kk3AxQZfs,False
8ce6d5bda9e54409beea97f66d1ec71d,Roch_Voisine-Tant_Pis,m4ejJSUB_Vc,True
4aa64feabcc649768c18077f986b1904,Hungry_Lucy-Stay,pnfzeMhqLJU,True
28216b5917bc4b4988ee55837ded039d,Marquess-Arriba,RCROlHWgHx8,True
587ecc57efa9465083c1ee0824c55fca,MBLAQ-Cry,3UggIMs8pdE,True
d161670b3fa84935a96c9214a3249071,Sabaton-Back_In_Control,bdxvedxPhNU,True
7acba6a231a246c0bb8439ffa01e6a25,The_Kelly_Family-When_The_Last_Tree,WEdsKNg4SHw,True
c87cd46ab4d64ba9aa92b8d7bc76b205,Natalia_Lafourcade-En_El_2000,J9ANyiLUACs,True
7f547cc83b3e4f3b85346a55d9d84b21,"Tom_Jones-Green,_Green_Grass_Of_Home",kPCe3bQHUdg,True
d88402f036004e0f81e91d4f24248455,Robbie_Williams-Advertising_Space,AHU-8yb11CQ,True
36256f90269c4cffaf32925b6bd0e34d,Anthrax-Antisocial,216q4---F94,True
49a191d41f804f57a9d12f5dff4b7823,Erasure-Love_To_Hate_You,CZChtKzspwc,False
73f3cb27adb64e35b43295fc3ba77d5f,Negramaro-Mentre_Tutto_Scorre,QJGjZdjXaq8,True
e146725357c54c649264c658b19eefd2,MC_Fitti-Fitti_Mitm_Bart,Fw9h1kfridE,True
e9b650449c8e42da9cf67c7f39bc6141,Backstreet_Boys-More_Than_That,1OwfYjemrYw,True
2710e4d6a4e3478fbd0ed1706840ff21,Don_Williams-Some_Broken_Hearts_Never_Mend,RqjDvEC1uVw,True
668b113853c940e6855add1b1ea85cd1,Evanescence-Call_Me_When_You're_Sober,_RrA-R5VHQs,True
ee64a9a8f6664ceca8b9159a222dbe5b,Olsen_Brothers-Smuk_Som_Et_Stjerneskud,l9Jck3OO5NA,True
11a0f31e81094120bf8439c597b6c7d8,Eric_Saade-Break_Of_Dawn,k55OamTp85s,True
e94100e13179462caa1baee769ecd07f,Slime-Bundeswehr,q8FBzPrxKSo,True
75e2cb7e41ec437885e78de52a4e02f2,Girls_Aloud-The_Loving_Kind,lFY4DxiHzTI,True
5d7e9f817a2a4b6e83686318f599627d,Louise_Attaque-Ton_Invitation,ApWnXUavKOc,True
2389cc1d50a24a4ba762345ace716f37,Tenacious_D-Classico,bZBwgz-ANwA,True
6e97ce0c22ed4edf84308372f4463a10,Bonnie_Pink-It's_Gonna_Rain!,O3yWVa0c4eY,True
bb7ad93b9b7444389040a2cad893d3bb,Nicki-I_Bin_A_Bayrisches_Cowgirl,UId8uupn_SA,True
e840ec9e3a9a4995b291c9a3066ba491,Aerosmith-Dream_On,89dGC8de0CA,True
bce073b3981f4598af07b64b195f380b,The_Kelly_Family-Fell_In_Love_With_An_Alien,Oz6c0bhINeg,True
3bbb097947214dceb4a246359f77801a,Rush-Time_Stand_Still,t0YwbAmCwz8,True
79f156af387249b1bcaad2a07dcc5686,BAP-Do_Kanns_Zaubere,D9F4XuOW6k4,True
5c51605cd9b34599a592a72169622aea,The_Offspring-Spare_Me_The_Details,h0fLfZrJYGc,True
277c07f2fa8e404b8fd55effdaca0d94,Bad_Religion-Social_Suicide,U8tWEhGNcls,True
78651e9ebb824b90835efb0b7460ca5e,Blue-One_Love,iYJwltQQxQU,True
3b23f3b5944d4192a088df6b134aaa69,Vasco_Rossi-Sally,O0J3JsMR-Nc,True
a6044f076f39452788f105cbb93e0bf6,Albert_Hammond-The_Free_Electric_Band,KKg33-THyoQ,True
27d00ca1b81b4cf282b367129cb1d52d,Amaral-Te_Necesito,pEjq3rYjTHA,True
960a67dd2a3045f8b41991f8ef1ab189,Bullet_For_My_Valentine-Cries_In_Vain,-hjkD0NoRTc,True
17a1b97ea09146dd8f447fe53495daa2,Ryan_Paris-Dolce_Vita,weMrzt6W8V8,True
130904f59dd4488aaa1835362822540f,"Die_Kassierer-Meine_Freiheit,_Deine_Freiheit",CEJ7NxHpkS0,True
3f45c7f0fd6148fd90ce22bef96669d0,Glee_Cast-Taking_Chances,v68PysxEmyI,True
7b01d2a4869445449c71b3e808b2bf62,Blondie-Hanging_On_The_Telephone,E0U_dzYtWyE,True
41ce22615fa7402db932e912ae83fa0c,Jordan_Pruitt-Jump_To_The_Rhythm,obMuAEvs4eM,True
de23486f3d43410184074723da920582,Juliane_Werding-Stimmen_Im_Wind,VvsXpgTwtWs,False
31673130f7b0438689eb819b9a9ecf60,Harry_Nilsson-Everybody's_Talkin',2AzEY6ZqkuE,True
c12eaaba94af44f89fc7cb28198b7329,City_And_Colour-What_Makes_A_Man?,Iugr-yPgQgQ,True
12b8ab6deab34aa8b1a85b1e5f878889,Lobo-I'd_Love_You_To_Want_Me,fbP6RPdg7qU,True
4e018e7b3348437eaea5f7c627bcb86d,Whitesnake-Is_This_Love,D3y46eUZCzo,True
a5fb3b30d5f240adb0d7e8ea882ccb27,Luther_Vandross-Dance_With_My_Father,lAmunwrk4nE,True
9837035c40f04f37a5945288879a26b2,Kelly_Clarkson-Low,j4XC_svrU2E,True
5e53322837d44699898c192649589493,Three_Days_Grace-Time_Of_Dying,pMDcYX2wRSg,True
bcc117a5813842a5bef60acd43acfa5f,The_Rembrandts-That's_Just_The_Way_It_Is_Baby,MhbVrxiq9HM,False
a04d06966e2e4a9a8d2332727118dc09,Lady_Gaga-Speechless,BMcs4pbsmeg,True
fee595fc1b8342589d348b556bd6e586,Finley-Ricordi,I0KajL3tEvs,True
dcc03a34021c48d48777a3c134af57e9,Charlotte_Church-Crazy_Chick,lDu6jsMGgws,True
c0b4ebfe5c784810a590b555ee10253c,Little_Mix-Turn_Your_Face,xqip4WBOMeY,True
e482dd25dcd043669dc07c164c6d9876,Hombres_G-No_Te_Escaparás,UgH7EytRVHI,True
1602ffab842b4a899a499e7dace43100,Anna_Tatangelo-Dimmi_Dimmi,Lo2o5GDUaC8,True
2b0e511e50dc453d99ef8654f16509c3,Capital_Inicial-Olhos_Vermelhos,GPI4bUhSSzM,True
e9030b78105143218c9fb75e3a8ce430,Garbage-Special,Jqhrc87WNMQ,True
37e8a7c9534f48d0995e769099277707,Erasure-A_Little_Respect,x34icYC8zA0,True
78b71a4da6f043ee9af2c6986c8825f7,Jason_Mraz-Make_It_Mine,4xoUHC9uRHM,True
212a015fdb3949a0bf06071004382dbc,Francesco_Renga-Tracce_Di_Te,17QUFc92uC4,True
8ae4aadb042c44b49046be7ef0b2b075,Iggy_Pop-The_Passenger,XWSsDhaGfn8,True
45caa6860b27490ea625d5e3fb3027b2,Shania_Twain-Ka_Ching!,YusxgxrJN4w,True
f69f6066baaf438f853c01c9ce3561e1,Fleetwood_Mac-Landslide,K_PQ4fRQ5Kc,False
c0e98a9b730e484f969b8d7fe34b2419,Die_Ärzte-Nie_Gesagt,n3DQsoZ5QDo,True
8609e45ab96d4427894e674ad135f262,Metallica-Creeping_Death,lXWq3f01e2U,True
c8710af69a254c30aaedf49b42c00cde,Avril_Lavigne-Mobile,a3s8oORPxdM,True
edcae03e11fa4f71956f7949a399125b,Peter_Gabriel-Red_Rain,FkLTwX0duY4,True
223a8451e1084cf398dabfc13429a4ab,Evanescence-Exodus,Ods2-9n3cVM,True
75516ca6bfd6488ab4b456428ee112df,Jason_Derulo-Whatcha_Say,pBI3lc18k8Q,True
5458ef95b3ef4f94bc15c4c49a694509,Johnny_Hallyday-Quelque_Chose_De_Tennessee,8Sc4Pb7d1Nk,True
db69bffd608a4222b7f11bc542c435b3,Aerosmith-What_It_Takes,hOBiBau8xsI,True
8233cb3c66cd434c94acbd600ab6c8ff,Cirque_Du_Soleil-Alegria,fllDB3FK7pI,True
9de03a755f4a4c82b92099d3e904de2d,Emmanuel_Moire-Le_Sourire,DRF6wTuVg28,True
998d66fe0efd433eb93c740e98ca1ce0,"ABBA-Knowing_Me,_Knowing_You",O7mdPSW-7jQ,True
eac3cdd5a26d4293abdb0d42f3ea5afa,Youp_Van_'t_Hek-Flappie,RqLt1C7lbB8,True
2956a0b9151e4a57a2f04704caebef3c,Sugarplum_Fairy-Bus_Stop,CdUVdJWo9Vw,True
a4cafbcd4b974f65914aa572b265b7f3,Florent_Pagny-Ma_Liberté_De_Penser,6w5vWHqU3uM,True
f4bfa85b70064fa7b46c6716ab95a3c7,Billie_Jo_Spears-Blanket_On_The_Ground,OwlIKImxvuo,True
54021548715449fa9544dec1365f5ebf,Yui-Rolling_Star,VS_pXwWN2y8,True
6f39265502314bc8941cf2f3ccb7c1eb,The_All_American_Rejects-The_Wind_Blows,LtGGcOWEIMc,True
8be89077e49f4f2cbd4624dba82ba5b7,Geri_Halliwell-Look_At_Me,31mlEEs9_Vk,True
ec11ca8b6cc941dbab2ca92438943198,Bernd_Clüver-Der_Junge_Mit_Der_Mundharmonika,h_ekw9KYyqM,True
5bf93502ab6c454cbb272aba15335cef,"Fall_Out_Boy-Sugar,_We're_Goin_Down",Ts5h98GELYI,True
a38bcbd9c2624f61a3a8b7dbc72af55c,Queensrÿche-Jet_City_Woman,Zbkni1z0owg,True
0c7893809a4f4ba494ec6a51c00a38e8,Elysian_Fields-Sugarplum_Arches,-x6w5DQ5sLM,True
4a7462bb47a24874b44c841a3ef17420,Natalie_Cole-Miss_You_Like_Crazy,VLaCAfBbqng,True
8e8159784ab14916a65e60cb1b0b485a,Melanie_C-Northern_Star,59xpvrKv6dA,True
c3620c86df984c59a085a2bda0de6969,Lucio_Battisti-Innocenti_Evasioni,orEPzN3VHOI,True
03b71e62b82a48dcbaad64cc6d742462,System_Of_A_Down-Stealing_Society,SXuXWtUHXAw,True
001940b614eb43f4a0c826d49a67d66d,Barbra_Streisand-Woman_In_Love,Qhm9V7YBOQI,True
dba7ec18b1044d6187ab193fe832dfdc,Billy_Talent-Rusted_From_The_Rain,RAOnUF8t20w,True
985d9ca925e14734a2c6a975c3448eda,Natasja-Ildebrand_I_Byen,TdNmN0SVX88,True
227fbf47c25a4b81b7005e61b4707fa1,Kenza_Farah-Je_Me_Bats,Ype_r1eq_Ak,True
b1af51c9bb754a7e81b7d13a1de2b956,David_Guetta-Baby_When_The_Light,LrAiYJ3-NU0,True
24597943dc4b46ac821fa8a779e30c26,Kate_Bush-Wuthering_Heights,Fk-4lXLM34g,True
f73863bb92b44e66aaa530b4834fd2fa,Francesco_Renga-Meravigliosa_(Laluna),CPxZqGe2fQ4,True
f5877cc5ae6a4f34892eb7417a8cc854,Negramaro-Estate,Eu7EJ-GKs-0,True
f461cd57fdef41cc97912c63d20f2924,Taylor_Swift-Forever_&_Always,gD24sRU7Swk,True
2b32c8fac82444a6874192e8d92ba4f7,Cheap_Trick-Dream_Police,MjMCaw4qzjg,True
9811ab545f004053825a87b91f96d1c2,Die_Toten_Hosen-All_Die_Ganzen_Jahre,CynbhjMY4J0,True
c4415eb28273425996503d0279fe90ad,Deep_Purple-Hush,AhxfIr02yXE,True
5e8a02c7dbc843eeb4b171438989e1f4,A_Great_Big_World-Say_Something,VVgixOjGhVU,True
d81b46cb8d1c4ea6a855526f17176647,Madonna-American_Pie,3CRSI4u3QS4,True
d2cc993494ed4c46b5e5721b1c834850,Giorgia-Tu_Mi_Porti_Su,HZcYTQfovYs,True
e7403148d5824ffa8a5bebe9583a3008,Little_Mix-Love_Me_Or_Leave_Me,8aoeOo1p9fs,True
c57bb8a59d7a45bd987641cbcb84c210,Sarah_McLachlan-Angel,3pvf_OBuJVE,True
2d95c52e31aa4975bed0625581cf14ad,Blackmore's_Night-Magical_World,ux_4YPfjol8,True
50e94988f6164a80bd81a9677bb03b84,Myriam_Abel-Donne,rU2kKInyAyg,True
87e90ee8fdd749fe821f629e67addc94,Sia-Elastic_Heart,HlowIkNtK1M,True
252c0df3d0834b9c83e2b05c0da60b8e,Niamh_Kavanagh-It's_For_You,OH5XorOdx0w,True
78477e0d063644e99cc4a09a92dfca89,Annie_Lennox-Into_The_West,shdiTRxTJb4,True
43604718fab14795b096a3ec3043357f,Seether-Broken,zcdddBkJCxU,True
7a3bf54cd66d4f0cb87f38e3dec65370,Lady_Gaga-Marry_The_Night,O4IgYxHEAuk,True
8730e24309364349b2aed4830020cb32,Wilki-Moja_Baby,IrbcIE8GMNs,True
77fff44379d2473f8b3c542d1c036055,Glee_Cast-Hello,Pjeo92QyurQ,True
d5288d82cf714a3b877d365bb235875a,Carrie_Underwood-Last_Name,f27zNlmRMWU,True
cb0b1f900886464c8dc24c621421d2d6,The_Rasmus-Ghost_Of_Love,aavKj8USxus,True
53e2da93b8a84468b6f1264055a18001,Arcade_Fire-Wake_Up,ZaA0IctGTDw,True
d1b5cfe68c264ffb86b9edcd38cd0327,Craig_David-Fill_Me_In,bn_1_HJICBA,True
7932efb8b99e48e9be7427bb3d25e528,Johnny_Cash-God's_Gonna_Cut_You_Down,eJlN9jdQFSc,True
f33fb7072280498696baad6d1704804d,Hilary_Duff-Wake_Up,CCXiEXPPPQI,True
1a0fa9b88c0f43d985e771b79db69fca,Gülşen-Of_Of,uVF0LM0Li20,True
edc896b42f7043c8a1915fad36ad6fd6,Rihanna-Fire_Bomb,z8IJq7iCAMg,True
b91ccee170a54a54ac752ba858ed808d,Maria_Mena-Just_Hold_Me,1S1novVVD3M,True
75ba1a69a7774281b65c81a310ad2972,Demi_Lovato-Stone_Cold,WDAd0S92Uko,True
1015b75cc987411fab8cc073f7aa7cf5,Olivia_Newton_John-Physical,vWz9VN40nCA,False
6c9897a9d437452d89b00948b58ff8e8,John_Williamson-True_Blue,pHuomgXZrtM,True
953a15b7a736471d8984ac92dea10a2a,Sabaton-Coat_Of_Arms,wtax3Fl-UZo,True
7aacb39cafa4497e89eca43eceec30fc,Michael_Bublé-Sway,HOs9jtHVe0c,True
fca09348d5c24d589fa3e5a4660f8d18,Milow-You_And_Me_(In_My_Pocket),b7GhrUaNDAI,True
ddb33eea4e41484aaacf82ab60823293,Blind_Guardian-And_Then_There_Was_Silence,8CIfudW67zs,True
c192d80efa9047c1950593fd733a1828,Julien_Doré-Les_Limites,AekYJ62Knno,True
645ed8e452974dad8edc142f61aea17a,Die_Toten_Hosen-Schön_Sein,78WtbR1q0Nc,True
61e70f9d40884b3e8e6eaf8fd2b5443e,George_Michael-Freedom_90,FcmjnND-158,False
fd07e44f457d4fc09354da3181d6d923,Andreas_Martin-Ich_Fang_Dir_Den_Mond,GYuTs9EYa90,True
5a145a4c6a7744b9b434073551a06bfe,Worlds_Apart-Quand_Je_Reve_De_Toi,WqzBOhg-StU,True
fedc784480664a92893dd3c086133d13,"Violeta_Isfel-Quiero,_Quiero",ESGRTOWaCqo,True
de1c0929af0e4026b705b46b88aead33,The_Wiggles-Captain_Feathersword_Fell_Asleep_On_His_Pirate_Ship_(Quack_Quack),mdaiaoV6Q_I,True
aa510cfaea184eceb17ee1bcc0678a65,All_That_Remains-Chiron,8jfeVZzY3e4,True
5b1b21bfc22746f19e0fef07851ec817,Bruce_Springsteen-Human_Touch,85cNRQo1m3A,True
3e3c52c819fd4ea6bd2f3ae6be55be9a,AFI-Girl's_Not_Grey,1Yzu-4kJg6g,True
dcbdcfd685cc4565baf33db8bc229e7a,Christina_Perri-Arms,MeW0Sl0tNS8,True
df33806932104b10b96370397e9841a7,Evanescence-All_That_I'm_Living_For,rJL4Nigr1Ho,True
42802c8f45d54edea7cf35b8e7b5dcfa,After_Forever-Between_Love_And_Fire,fjSZG0n6VSg,True
9a88a8cd93234870a2633b2ecb178b01,Jacques_Brel-La_Chanson_Des_Vieux_Amants,dU-OD5_Dxrs,True
3f024db9d4c34f9784b92c978ba78951,R.E.M.-It's_The_End_Of_The_World_As_We_Know_It_(And_I_Feel_Fine),Z0GFRcFm-aY,False
dbb85babb5ff49a4b346aa97719ea858,Jay_Z-Run_This_Town,89IgLO2nsKI,False
2d22fc857d2e416bb5c6c594c39b5c0f,Foo_Fighters-These_Days,YDVAQI-4lto,True
65ea367252874179a966a6e7a5c2329d,Fangoria-Retorciendo_Palabras,H6J5DBcEiN8,True
ceef390a5c7c47369f851e09909d7257,Ill_Niño-Unframed,IqEq9sLnsFc,True
d6bacbee472c49d78787d3eb3720794d,The_Distillers-Dismantle_Me,O709a0Cpu6k,True
b1604ae6caab4631b286d2b136505ee2,Britney_Spears-From_The_Bottom_Of_My_Broken_Heart,ZKsvsbLj3Io,True
46d1ed14cecd4eb39e8fe43df4f364f1,Michael_Cretu-Samurai,A3GdbFBCpjA,True
c23c41f2e9b14cb5bdcb7100b34e5d7c,Anastacia-Left_Outside_Alone,IXaez_VJQds,True
da08f20444324689aac8f0a47d2b9c2e,Disturbed-Want,CALuNMIZGAY,True
93397344fdf742e0893ee9094412b740,Zero_7-In_The_Waiting_Line,5tZlu4wP4pw,True
f5e75fb2d5cd471fa19b884e41e0bd2b,Robbie_Williams-Feel,V4xNk6gMRdY,True
22da4831326840de928a64d99acc85f8,Linkin_Park-Roads_Untraveled,KLgQKiUk7ms,True
9acba66bbb484f0a9421993f1fffa993,Sido-Carmen,4wtFWlI83ek,True
411e08e4269e4cfeaa9b14be5deb3d8c,Blink_182-Wendy_Clear,0iIAHTmnujU,True
bfc529505c1546ea8e553e203cfa13cc,Enrique_Iglesias-Takin'_Back_My_Love,F2dJDigJ_lA,True
9b4514d7463840a6a488cfdfda5b7a97,Fabienne_Thibeault-Le_Monde_Est_Stone,5RJahMFgvVE,True
d50633d2bfc54bfc95a3f9ceda4adcb2,Ella_Baila_Sola-Lo_Echamos_A_Suertes,stYs4VQBbrE,True
b6b23b1d5cf540849362ffa8704dfa0a,Breaking_Benjamin-Breath,mCYfw2CyUdA,True
b2393ff0b8764e4ab30191127eea7eb8,Blind_Guardian-And_The_Story_Ends,qYRm3fkP0ks,True
6a2b5dd2e5bb4483ae74a3fa92256117,The_Cab-I'll_Run,HTVodsGVjdA,True
1dcdfa55ebda4e03baa47728fe01063f,Hulk_Hogan-Real_American,zrZt45PEbSk,True
1b638416b19e4099acf445ebe6191213,HammerFall-Trailblazers,j3uYP4BM4Es,True
d0f2c95b9c104a1d8244d88020ed07cc,Robbie_Williams-Old_Before_I_Die,mSCqeuaP3Lo,True
cfbe654af5b24a88b7c98a76a74054a6,Leona_Lewis-Chiquitita,T10LB5BB-Mw,True
c969f501dfcd4921b49270880cee7b97,Diana_Ross-Chain_Reaction,kSvs76HmCdA,True
6ef8d0974a754bac8a9a9aa4e0b91de2,Shakira-Estou_Aqui,NmJHH026X0c,True
1d45f3b71e304804b35ea808e0f3478b,Shania_Twain-I'm_Not_In_The_Mood_(To_Say_No)!,ZO2rz0VEUSc,True
63222e87801f4c70890f86305543cc6c,No_Use_For_A_Name-International_You_Day,piMsWvgJA2k,True
e41bb6900b39496c9d4f65dd35d9d6f4,The_Human_League-(Keep_Feeling)_Fascination,QqqBs6kkzHE,False
54515431e02e438999b23a1b5a9f307d,Muse-Blackout,dee3RSgUWiM,True
e2888c7c2ac940709c1ef32a89128622,Martin_Garrix-Don't_Look_Down,nJSdYlAFKqA,True
88bcadbd0221468b9b007026957966e4,Sam_Sparro-Black_And_Gold,eHuebHTD-lY,True
14a2a65edda240fc8959109a30dace5a,U2-The_Unforgettable_Fire,vkRxxAoUTbs,True
3bda0609e3d0464fb76bf97dc163a1d6,Garth_Brooks-The_River,a1sSFLFYllY,True
4bcf8836a48040f5865c449983a5809a,Freddy_Quinn-100_Mann_Und_Ein_Befehl,c10uwHTcmoQ,False
db272baaf36b46c6b91c42d50ae56a71,Cesare_Cremonini-Una_Come_Te,t8jyXVcMWYc,True
0af1151ccaa146f4b1c1082e8cd215bf,Colbie_Caillat-Fallin'_For_You,naNMfazb1vg,True
fa149fce8d1a4039bdbd11c235e102a2,Aaron_Tippin-Kiss_This,kGSL0V5txW4,True
2f5018a552184f5b8dfb4eac84091e7c,Blink_182-Reckless_Abandon,Q_rDEmeoGik,True
0a2158ab33ae4efcb8f1bdfd0ff49f56,Muse-City_Of_Delusion,w09y-W9Erlc,True
beabd798a89b49dfaf988dc7f682f102,Usher-Nice_&_Slow_(B_Rock's_Basement_Mix),I5c2jBgCWxg,True
a80ed915ba5e4c519b470a4e60a462f2,Lars_Winnerbäck-Du_Gamla_Fria_Nord,ayeEs0PtN74,True
193246b704c24f05a9031e76074e17c7,Rise_Against-Black_Masks_&_Gasoline,pJfPVQcAdQ0,True
27a8bf238a564dacaa9533866eaa0859,Gipsy_Kings-Bamboleo,cqZg_w4_Y9Y,True
8efb6a89f477488fa35bf46db9f1a84e,Taylor_Swift-Better_Than_Revenge,NtX0xWArRbA,True
8f528957ed444cdaa242d609bb95674e,Muse-Invincible,8wlncSRCRO0,True
53883f898a1d45bfa43b8fa8800c8e7e,Disturbed-Meaning_Of_Life,8vuiPEiZJ88,True
a45ac5afee2b4027920b24ba4c06e239,Bruno_Mars-Treasure,_zmgxme33uw,True
e256f9d55e0f432bade76590e64ad95e,Stick_To_Your_Guns-We_Still_Believe,NMKzNjBijVc,True
a0a0f30744964241bea9306ecee00d73,Locnville-Sun_In_My_Pocket,-5YX9P_UDGM,False
965286b2be87454a82f208d76101e0f1,Reel_Big_Fish-Sell_Out,1gO59rZrisQ,True
